review,target
"""A scientist discovers signals from space that appear to carry information concerning a series of seemingly unrelated natural disasters, occurring across the globe. Hoping to discover the source of these signals and who's behind them, the scientist and his wife set out on a trek to locate the intended recipient of the signals. What the couple eventually discovers is a small remote convent with occupants who are not really who they appear to be,"" according to the DVD sleeve's synopsis.<br /><br />Kirk Scott (as Andrew Boran) is the scientist who intercepts alien messages on his computer. He suspects a series of ""Large Earth Disruptions"" may be connected to the weird space static. Mr. Scott and pretty blonde wife Sue Lyon (as Sylvia Boran) investigate the mysterious signals from outer space. They discover priestly, but creepy Christopher Lee (as ""Father Pergado""), and other silliness. Given that, ""End of the World"" is remarkably dull. <br /><br />*** End of the World (1977) John Hayes ~ Kirk Scott, Sue Lyon, Christopher Lee",0
"Christopher Lee is one of my favorite actors! I'm trying to view all of his work. He has been known to single-handedly save movies with his presence. Unfortunately, this is not one of them. This movie suffers from a low budget and it's production values are disturbing. Please...for the love of Christopher....avoid this film!",0
"Spoilers<br /><br />Wow, END OF THE WORLD is a singularly underwhelming cinematic experience.<br /><br />Here is the full story: a scientist is getting messages from space (a la INDEPENDENCE DAY). The messages say stuff like a massive disaster is about to happen and then the scientist hears later on the radio that a huge earthquake just happened in China. He starts thinking that the messages have something to do with the disasters around the world so he's trying to figure out who's receiving the messages (and who's also sending out messages in space). He and his wife eventually figure out that the messages come from a convent. They visit it. Everything looks normal, including the priest played by a bored Christopher Lee. But the scientist is adamant and really believes that the messages are coming from and going to that convent. So he and his wife secretly go back to the convent where they are caught snooping around by the aliens, disguised as priests and nuns. They are held against their will and the alien played by Lee forces the scientist to get something they need in order for them to return to their planet. Once the alien get the special element, the aliens all depart one by one to their home planet in some sort of tacky looking transporter platform. Lee, being the last alien left, tells the couple that the earth will be destroyed because of some sort of hokey decision by the aliens. Lee walks in the transporter and he's gone. The couple, looking at the monitors that show stock footage of natural disasters occurring all over the world, decide to follow the aliens. Because earth is doomed, the couple doesn't see any point of staying behind so they walk in the transporter and disappear. The last shot of the movie is a papier mache planet earth exploding. The end.<br /><br />That's it. <br /><br />I've never seen such a dull movie in my life. It's the most underwhelming movie I've ever experienced. The scientist and his wife are two of worst heroes or protagonists ever put on screen. They don't care about anything. They see the earth disasters on the monitors and decide ""what the heck, who needs earth anyway?"" They don't even try to stop them or do something to make things better. This kind of story might have worked if the film had an overwhelming sense of doom to everything but the action and atmosphere are nonexistent. The actors and the folks behind this dull flick are going through their paces, so much so that you can almost feel when they punched their cards when they got off and returned to work. I wasn't expecting much with this movie because it IS a Charles Band production, but I didn't expect it to be this bad.<br /><br />Christopher Lee was once asked what was his worst film he ever made and he mentioned STARSHIP INVASIONS. Well, I'm sorry Chris but STARSHIP INVASIONS was actually goofy fun. STARSHIP INVASIONS is terrible but terribly entertaining. END OF THE WORLD is MUCH, MUCH, MUCH worst: it's beyond dull and inert, with NO entertainment value whatsoever.",0
"It's got Christopher Lee, it's got huge banks of 1970s computers that make Teletype noises as letters appear on the screen, it's got radioactive isotopes that not only glow in the dark but emit pulsing thrumming noises, it's got volcanoes! evil aliens disguised as nuns! tidal waves! earthquakes! exploding cars! exploding coffee machines! and as a climax the entire planet blows up. How on earth does this film managed to be so incredibly, mind-numbingly DULL? The answer, my friend is because 90% of this movie is made up of establishing shots, most of them involving long tracks, pans, or zooms in combinations, or occasionally all three, that do nothing except give the crew something to do. There are endless shots of our protagonists driving, getting in and out of cars, driving again, walking around looking at stuff, getting in cars and driving... I just sat there watching endless parade of nothingness in stupefaction muttering ""Say something, please somebody, just say something... DO something... anything!...""<br /><br />The dialogue, when it does come, is terrible.<br /><br />""Maybe their minutes are measured on a different scale than ours."" was a typically meaningless line. The script culminates in the destruction of the world by stock footage, justified in this speech from Lee as the head alien:<br /><br />""The planet Earth has emitted an over-abundance of diseases, they are contaminating the Universe. All the planets light years away from here will suffer unless it is destroyed!"" <br /><br />This is is Neanderthal SF script writing. This is the sort of motivation you find in the sort of 1950's Japanese monster suit movies aimed at 7 year olds. It is, and I collect such things, the most god-awful line from an English language SF movie since Buster Crabbe retired. It beggars belief that this movie was released in the same year as Star Wars and Close Encounters.<br /><br />Lee, who always struck me as a smart, useful actor with a sure knowledge of his limits, delivers his lines as if he is going to kill his agent for getting him into this pile of drek. I don't blame him.",0
"Your mind will not be satisfied by this nobudget doomsday thriller; but, pray, who's will? A youngish couple spends the actual end of the world in the hidden laboratory of some aliens masquerading as Church people.<br /><br />Small _apocalyptically themed outing, END OF THE WORLD has the ingenuity and the lack of both brio and style of the purely '50s similar movies. And it's not only that, but EOTW plays like a hybridnot only doomsday but convent creeps as well. The villain of the movie is a wellknown character actor.<br /><br />This wholly shameless slapdash seems a piece of conventexploitation, that significantly '70s genre which looks today so amusingly outdated. Anyway, the convent's secret laboratory is some nasty piece of futuristic deco! Christopher Lee is the pride of End of the World; but the End of the World is not at all his pride!",0
"This film had a great cast going for it: Christopher Lee, Dean Jagger, Macdonald Carey, Lew Ayres -- solid b-movie actors all. But this downer of a movie didn't use any of them to any sort of advantage, with none of their characters even meeting on screen (though Christopher Lee does get to play opposite himself in several scenes).<br /><br />The motivations for the aliens in this movie seem to change at the drop of a hat. First, they just want to repair their ship and leave, then they turn on the main character by killing most of his friends and not releasing his wife after he gets them the crucial part they need. Then, out of nowhere, this ""peaceful"" race decides they have to destroy the planet because it causes too many ""diseases"" (though they do offer the main character and his wife a spot in their society).<br /><br />Most of the film is spent watching the man and wife drive or walk or stand around or sit at desks doing nothing. You almost wish they had gotten taken out with the rest of the planet at the end, just in vengeance for boring us to death.<br /><br />Unless you really like Chris Lee or seventies low-budget sci-fi, I'd give this one a miss. It falls into that narrow range of wasted celluloid between Star Odyssey and UFO: Target Earth.",0
"The Earth is destined to be no more thanks to Father Pergado and a bunch of Nuns. Christopher Lee (who has since said that he was duped in to appearing in this by his producers who told him loads of great actors were involved) is Father Pergado and gets to do his usual serious and scary routine. The cast are not too bad, though most have now retired from acting. The film has terrible sound effects (mainly created from pressing keys on an old computer it seems) and it ridiculously pondering at times - showing a scene of the sky, for instance, for what feels like hours at a time. Despite this the story is pretty humorous in a world-is-doomed sort of way and the production is adequate. Interestingly one scene features Albert Band and wife Jackie; Meda Band; Writer Frank Ray Perilli and Charles Band's assistant Bennah Burton. Despite its plodding nature I genuinely wanted to see how it all worked out and thus quite liked it.",0
"I saw this movie in the theater when I was a kid and always remember it as my first experience with getting ripped off by a horrible movie with a good commercial. The commercial was great, but it I found out later that it had every explosion or 'special effect' in the entire movie (about 4) and even some that weren't in the movie. There was some sort of plot relating to the aliens but the aliens were never actually shown in the movie as far as I remember. It was clearly a case of someone making a buck off a cheap movie designed to scam people. I guess my world of innocence ended that day, when I found out there were bad people out there who make bad bad movies.",0
"That is the only question I am left with. Why did this movie suck so much when it had such a great cast? Why was the writing so bad, it left the audience completely unconnected with the characters? Why did it not make any sense at all? Why did the studio take a perfectly good premise and ""Hollywood"" the hell out of it when all it needed was good, smart story telling? Why? I never understand why movies that start out good turn into a pile of crap by the time they're released. I hope for the sake of Freeman an Spacey, who are Oscar WINNERS, that this never is released to the big screens in America.<br /><br />As someone that holds a Bachelors Degree in Journalism, the whole story is just utterly laughable. I just...think the script had potential, but the execution turned it into a cliché, and an awful one at that. Just. No.",0
This movie was terrible!I rented it not knowing what to expect.I watched the 1st 5 minutes and the movie and knew it was a bomb.The acting was bad and there was no plot.The monster is soooooo fake.It growls and its mouth doesnt move.Also why would they have a doctor playing a xylophone to kill the monster.Just plain bad don't even waste your time.(1 out of 10),0
"Wow, I just saw this on T.V. as one of the ""scary"" movies they show around Halloween. Was this rated G? There wasn't really anything to make this movie scary, or worth watching. Also, other people say this is a spoof, but I don't think so. For a spoof, you need something called ""humor"". This low-budget crap-fest didn't have a shred of humor, and it didn't make much sense, either. You basically have a goofy looking monster (man in rubber suit) coming out of closets, killing people, I guess, since you never see the monster doing violence to anyone or any bloody aftermath. The spinning newspaper tells you that people were killed by the monster, so I guess that's good enough.<br /><br />The military tries feebly to kill the monster, which isn't much larger than a man. They have very bad aim. Then the military FLEES! Wow, did this movie make the U.S. military look pathetic or what? The monster, while hard to kill, doesn't do much besides shuffle around and roar. Oh, and occasionally a second head pops out of its mouth and shrieks. It was a slightly interesting, yet a total Alien ripoff.<br /><br />What was the deal with the scientist playing the Xylophone to attract the monster? It was hard to understand a lot of the dialog due to the poor sound quality. Also, why did the monster carry around the main wimpy guy for so long? Why didn't the monster go into the closet when it had a chance? Why do I insist on trying to make sense out of the senseless?",0
"Now, I flicked onto this just out of curiosity and had to keep watching - in the same way that you watch a car crash...<br /><br />I appreciate the fact it's a spoof, but that should not stop me from criticising the god-awful directing, acting and dialogue. Seriously, this rated as one of the poorest movies I have seen - it looked more like an episode of Tales from the Cryptkeeper, and a poor one at that...<br /><br />Okay - a few criticisms (1) when the doctor had his heart attack in front of the monster (we never see the monster attack him, so we assume its a heart attack), the army then launch shells, rockets, bullets at the monster - which was feet from the doctor - yet the doctor is not touched by any missile and is still alive (2) the army attack from about 100 yards away, and we see a flame-thrower being used - geez, those things have a range of no more than 30 metres! (3) when the monster tries to take the professor, the soldiers run into the classroom and fire into the ceiling; the monster drops the kid, and the soldiers don't try to shoot the monster??? come on! (4) the monster looks like it something out of Power Rangers! (5) there is one scene where the five ""good guys"" (the priest, the girl, the doctor, the reporter and the kid) all look shocked and we get reactions (along the lines of hand to mouth) one after the other - so natural! (6) the general just runs away, time after time (7) the general refuses to try electricity and wouldn't listen (8) the acting is awful (9) did I mention the rubber suit monster???? (10) that god-awful music, non-stop!",0
"Yes, The Southern Star features a pretty forgettable title tune sung by that heavy set crooner Matt Monro. It pretty much establishes the tone for this bloated and rather dull feature, stunningly miscast with George Segal and Ursula Andress as an adventurous couple in search of a large diamond. Add in Harry Andrews (with a strange accent, no less) chasing an ostrich, tons of stock footage of wildlife, and poorly composed and dull photography by Raoul Coutard, and you end up with a thoroughly unexciting romp through the jungles of Senegal.",0
"The head of a common New York family, Jane Gail (as Mary Barton), works with her younger sister Ethel Grandin (as Loma Barton) at ""Smyrner's Candy Store"". After Ms. Grandin is abducted by dealers in the buying and selling of women as prostituted slaves, Ms. Gail and her policeman boyfriend Matt Moore (as Larry Burke) must rescue the virtue-threatened young woman.<br /><br />""Traffic in Souls"" has a reputation that is difficult to support - it isn't remarkably well done, and it doesn't show anything very unique in having a young woman's ""virtue"" threatened by sex traders. Perhaps, it can be supported as a film which dealt with the topic in a greater than customary length (claimed to have been ten reels, originally). The New York City location scenes are the main attraction, after all these years. The panning of the prisoners behind bars is memorable, because nothing else seems able to make the cameras move. <br /><br />**** Traffic in Souls (11/24/13) George Loane Tucker ~ Jane Gail, Matt Moore, Ethel Grandin",0
"Kirstie Alley, looking a bit slimmer, but only a bit, is in this mess along with a man who is a MacGuyver lookalike, bleached blond hair and all. The premise of the movie is about an older woman (50!!!) who cannot get her screenplay produced due to age discrimination so she sends in her younger nephew to pose as the writer. Not an original idea and not a very good movie with lousy acting, inane dialogue and a ridiculous plot. There is another plot concerning a writer with a crush or admiration for Kirstie's character and why this is included is a mystery. The actor who portrays Kirstie's brother is so wooden and miscast, it was torture to watch their scenes. What is there to say about this film. Avoid it.",0
"1st watched 11/07/2004 - 1 out of 10(Dir-Jon Keeyes): Over-the-top rehash of 70's supposed horror flicks like Friday the 13th(versions 1 thru whatever). I can't think of much redeeming here except(or can I think of anything?)The story revolves around a bunch of stupid people listening to a radio program one year after some kids were slayed in the woods as an 'homage' to this, supposedly. But, lo and behold, one of the stupid people, have connections to the actual event because her sister was one of the ones murdered(again, how stupid is this that she would even be a part of this). Guess what? The murderer is at it again and we're tipped off from the very beginning who it is(so there goes any mystery whatsoever). And besides all this, where are the 'cops' and why doesn't someone call them. I can't believe this movie was financed by someone and made. You would think that by now the American people would be judged a little higher, at least in their movie-going experience, but not so by this filmmaker.",0
"This piece ain't really worth a comment.. It's simply the worst ""horror"" movie i have ever seen. The actors are bad as bad can be and the whole plot is so silly it nearly made me cry. Shame on you I say!!",0
"Without a doubt this is one of the worst films I've ever wasted money on! The plot is, erm sorry, did I say there was a plot? The scariest moment was when..., nope can't think of one! The best special effect that had me hiding under the bed covers was..., nope can't think of one for that either. You knew who the killer was right from the start. There was nothing scary about the whole movie, in fact the only two vaguely interesting bits were when you saw the kid sister, Misty, in the shower and when you saw Nurse Toppan take her top off. This film should only be watched to get an idea of how NOT to make a horror movie!!!",0
"this movie is outrageous. by outrageous, i mean awful. i had more fun watching the paint dry at my local hardware store on an august day while suffering from a migraine and heat stroke. the acting got progressively worse as the ""movie"" advanced, and the directors use of euphoric drugs became apparent as the final scenes approached. when misty was shot to death she decided that it would be prudent to blink post mordem. that was not intelligent. truthfully, stevie wonder could have caught that with his eyes closed. if you are deciding between playing with a nail gun while intoxicated and watching this movie, bear in mind that the nail gun will probably give you a better story to tell your friends.",0
"Wow. I do not think I have ever seen a movie with so many great actors that had such a pivotal role so miscast. Justin Timberlake is perhaps the single worst actor to land a bigtime role in a movie with the star power and money behind it that Edison had.<br /><br />His acting was PAINFUL to observe. The story was OK and all the other characters were played by professional actors, heck, even LL Cool J was fine since he has had numerous small parts to cut his teeth on. How the director and movie company figured that Timberlake was ready for this role there is no way to comprehend.<br /><br />His character ruins the entire experience since every time he is on screen you are actually rooting for the corrupt cops to cap his sorry ass, and he is supposed to be the hero... I would not waste money on this one at the theater or on video. MAYBE if you have HBO and have NOTHING else to do at 2am on a Saturday night and you are drunk and stoned, this may be OK.<br /><br />Watching Timberlake in this role was like watching a human 'Kermit the Frog' act in a Hollywood Blockbuster, just didn't work at all.",0
"""American Nightmare"" is officially tied, in my opinion, with ""It's Pat!"" for the WORST MOVIE OF ALL TIME.<br /><br />Seven friends (oddly resembling the K-Mart version of the cast of ""Friends"") gather in a coffee shop to listen to American Nightmare, a pirate radio show. It's hosted by a guy with a beard. That's the most exciting aspect of his show.<br /><br />Chandler, Monica, Joey, and... oh wait, I mean, Wayne, Jessie, and the rest of the bad one-liner spouting gang all take turns revealing their biggest fears to the bearded DJ. Unbeknownst to them, a crazed nurse/serial killer is listening...<br /><br />Crazy Nurse then proceeds to torture Ross and Rachel and... wait, sorry again... by making their fears come to life. These fears include such stunners as ""voodoo"" and being gone down on by old ladies with dentures.<br /><br />No. Really.<br /><br />This movie was, in a word, rotten. Crazy Nurse's killing spree lacks motivation, there's nothing to make the viewer ""jump,"" the ending blows, and--again--voodoo?<br /><br />If you have absolutely no regard for your loved ones, rent ""American Nightmare"" with them.<br /><br />If you care for your loved ones--even a little bit--go to your local Blockbuster, rent all of the copies of ""American Nightmare"" and hide them in your freezer.",0
"This movie had to be the worst horror movie I have ever seen. The acting was terrible, Horrible and cheesy and talk about a predictable plot! I will never watch this movie again nor will I recommend this movie to anyone. What a waste of time! First, as soon as the movie began I realized what I got myself into. All they did for this movie was copy scenes from many other horror movies out there and bunched them all into this one movie. The prank phone calls, halloween night, a psycho, and one knife! Its absolutely ridiculous. I was not scared at all during the movie, which I thought horror movies were supposed to do. As for the making of the movie, its pretty hilarious how they all talk about how this movie was so great and so scary. I mean how do you not realize that the movies is a cheap rip off of ""Scary Movie"" for example. At least get some good actors in there and then maybe it would have been pulled off as a good horror movie.",0
"When I read the back of the DVD case, I thought that it sounded really interesting... so... I had my mom throw it into the pile of movies in the ""4 for 20 dollars"" section at Blockbuster. When we got home and popped in the movie... twenty minutes into it, we found ourselves turning to each other going ""this sucks. Let's put in something else."" I'll admit, a few of the lines from the friends at the café made us smile a little bit. But come ON, at least get some decent actors! Every once in a while in a movie, if the acting is bad and the movie isn't going at a painfully slow pace and actually seems interesting, I can gut it out and get a few laughs at how they're over(or under)doing their lines. But I can only take so much. Crying scenes looked like the actors were having hysterical fits of laughter, there was no delivery for their lines... amateur doesn't even come close to the acting in this film.<br /><br />Anyone who came on here saying that this film was good had to have been on some REALLY good drugs while they were watching the movie. It's the most pointless thing I've ever had the displeasure of watching. DO NOT WATCH OR BUY THIS MOVIE!!!!!",0
"When it comes to horror movies, I am more than willing to suspend disbelief, ignore sub-par production values, and overlook plot holes in the interest of a good scare. This movies simply has no good scares to offer. It can't even be enjoyed as camp. Bad dialogue, bad acting, bad direction, the kills were predictable and poorly staged, the music was annoying, the camera work was wretched, even the costumes were bad. I felt really bad for the actors, who were obviously trying, but who had to deal with terrible, contrived dialogue and an obvious lack of direction. I doubt they got any rehearsal, either. It's embarrassing to watch, and so boring than making it through to the contrived ""surprise"" ending requires tremendous endurance. It's quite easily one of the worst movies I've ever seen.<br /><br />I don't normally write reviews, but this one was so bad that I felt compelled to warn others. This movie is a complete waste of time. If you must watch this movie, don't miss the ""Making of""-featurette. The writer/director seems to be under the impression that making the killer a woman was kind of bold, daring move. (Seen it.) He and the cast spend half an hour deconstructing this film as if it's a new-age ""Citizen Kane."" It's like listening to a group of third-graders take you behind the scenes of their Christmas pageant. They truly think they've created something of substance. It's sad, really The only reason I gave this movie a ""2"" is because I think ""1"" should be reserved for true atrocities, like ""Manos: Hands of Fate"" and ""Space Mutiny."" So ""American Nightmare"" isn't the WORST movie I've ever seen, but I'd have to say that it's somewhere in the bottom fifty.",0
"In Texas, seven friends meet in a bar to celebrate the Halloween night before going to a party. Meanwhile, they call the American Nightmare pirate radio for fun and confess their innermost fears. A serial killer, who is listening to their confessions, makes their nightmares come true, killing each one of them in a sadistic way. ""American Nightmare"" is a weird low budget movie that has a horrible beginning: without any previous explanation, a woman kills two couples in an isolated camping area, as if it were Friday, 13th. Then, the story shifts to a bar, where seven friends are celebrating Halloween. From this moment on, the story has a great potential, and the unknown cast has a very reasonable performance, showing also some beautiful breasts and naked bodies, as usual in this type of C production. However, the end of the screenplay does not provide any explanation for the killing instinct and motives for the behavior of the nurse Jane Toppan, giving the sensation that the budget ended before the finalization of the shooting. With a better beginning and conclusion, this weird story would be a good low budget slasher movie. My vote is four.<br /><br />Title (Brazil): ""Agonia"" (""Agony"")",0
"The premise is amazing and the some of the acting, notably Sally Kellerman and Anthony Rapp, is charming... but this film is near unwatchable. The music sounds as if it comes from some sort of the royalty free online site and the lyrics as if they were written with a rhyming dictionary open on the lap. Most of the singing is off-key. I think they may have filmed with the singing accapella and put in the music under it... The dialogue is really stupid and trite. The movie works best when it is actually talking about the real estate but unfortunately it strays to often into stupid farcical sub-plots. I found myself checking my watch after ther first twenty minutes and after 40 wondering 'when is it ever going to end.'",0
"So you might be reading some of the comments posted on this film, and you might be thinking to yourself, ""Huh. There were sure a bunch of RAVE REVIEWS posted on December 30."" Funny thing is, most of these rave reviews sound like they're coming from the same person, or at best a small, coordinated group of ""Open House"" groupies. The truth, my friends, is that this film is truly unwatchable. Just because it's ""independent"" doesn't mean it gets a free pass. If you're going to make a musical, whether on film or on stage, whether on Broadway or at the local community playhouse, you should probably make sure that (a.) your actors can sing, (b.) your actors can dance, (c.) you have decent sound equipment, (d.) you have a well-written score, and (e.) you have lyrics that are witty and charming. Even Anthony Rapp can't save this one. It's one of those unfortunate movie-going experiences where I actually felt deeply embarrassed for everyone involved.",0
I feel totally ripped off. Someone needs to refund the $4.95 I spent at Blockbuster to rent this homemade mess. This is NOT a musical it is a complete waste of time and my evening. What I don't get is why did this get distributed in the first place???...somebody MUST have been doing some heavy drugs the night that deal was made. I've seen better films come out of film schools and I have been to film school so I can say that as a fact. The quality of this work is also just SO VERY bad to view...shot on DV??? Nuff said. The songs are not songs but just banter that sounds the same in every section. Want to see a good musical? THEN DON'T RENT THIS MOVIE.,0
"the single worst film i've ever seen in a theater. i saw this film at the austin film festival in 2004, and it blew my mind that this film was accepted to a festival. it was an interesting premise, and seemed like it could go somewhere, but just fell apart every time it tried to do anything. first of all, if you're going to do a musical, find someone with musical talent. the music consisted of cheesy piano playing that sounded like they were playing it on a stereo in the room they were filming. the lyrics were terribly written, and when they weren't obvious rhymes, they were groan-inducing rhymes that showed how far they were stretching to try to make this movie work. and you'd think you'd find people who could sing when making a musical, right? not in this case. luckily they were half talking/half singing in rhyme most of the time, but when they did sing it made me cringe. especially when they attempted to sing in harmony. and that just addresses the music. some of the acting was pretty good, but a lot of the dialog was terrible, as well as most of the scenes. they obviously didn't have enough coverage on the scenes, or they just had a bad editor, because they consistently jumped the line and used terrible choices while cutting the film. at least the director was willing to admit that no one wanted the script until they added the hook of making it a musical. i hope the investors make sure someone can write music before making the same mistake again.",0
"This movie was so terrible it was almost good... almost. We love musicals, but not this one. Even with the terrible sound quality, poor cinematography, and many actors who can't sing or dance, Anthony Rapp actually managed to give a good performance (especially toward the end). The character Marjorie, a drunk lady, was enjoyable to watch, too. <br /><br />The plot is very unexpected and could have been funny without terrible singing and cheezy piano music. Admittadly, some of the songs (fantabulous) are pretty catchy (but not in a good way).<br /><br />Open House is a funny movie to watch simply because it is awful! We think it might be a good stage musical (with excellent actors).",0
"Normally, I have much better things to do with my time than write reviews but I was so disappointed with this movie that I spent an hour registering with IMDb just to get it off my chest.<br /><br />You would think a movie with names like Morgan Freeman or Kevin Spacey would be a bankable bet... well, this movie was just terrible. It is nigh on impossible to ""suspend disbelief""; I tried, really, I wanted to enjoy it but Justin Timberlake just wouldn't let me. <br /><br />Timberlake should stick to music, what a dreadful performance - NO presence as an actor,NO character. Can't blame everything on Justin: The movie also boast a dreadful plot & badly timed editing; its definitely an ""F"".<br /><br />After seeing this, I have to wonder what really motivates actors. I mean, surely Morgan actually read the script before taking the part. Did he not see how poor it was? What then could motivate him to take the part? Money? Of course, acting is at times more about who you are seen with rather than really developing quality work. <br /><br />LL Cool J is a great actor; he gets a lot more screen time than Freeman or Spacey in this movie and really struggles to come to terms with the poor script. <br /><br />Meanwhile, the audience goes: ""What the hell is going on here? You expect me to believe this crap?""<br /><br />In short, apart from Justin a great lineup badly executed - very disappointing.",0
"Did HeidiJean really see this movie? A great Christmas movie? Not even close. Dull, bland and completely lacking in imagination and heart. I kept watching this movie wondering who the hell thought that Carly Pope could play the lead in this movie! The woman has no detectable personality and gives a completely lackluster performance. Baransky was great as usual and provided the only modicum of interesting the whole thing. Probably her involvement was the only reason this project was green lighted to begin with. Maybe I'm expecting too much for a Lifetime movie played 15 days from Christmas but I sat through this thing thinking that with a different director and a recasting JJ with an actress that at least could elicit sympathy this could have been quite a cute little movie.",0
"Carly Pope plays JJ, a newly promoted Food Critic whose flamboyant, overbearing mother moves in with her. JJ, aghast at this turn of events, then blackmails restaurant owner, Alex, to entertain her mother in exchange for ""maybe"" reviewing his dying restaurant. Alex predictably falls for the daughter while warming to the mother. There are numerous problems with this movie, the characters are universally 2-dimensional. JJ is a self-serving, hateful character, her mother superficial and shallow. JJ's colleagues at the magazine are bitchy and opportunistic. The underlying message of an over-50 woman unable to make it on her own, without male assistance is bad, bad, BAD. The acting is uniformly dull, the script uninspired. The films only saving grace is the setting of New York City. I would so NOT recommend this film.",0
"I wasn't expecting this to be a great movie, but neither was I expecting it to be so awful. I hated the mother character so much I had to turn the channel. I turned it back, hoping it was just one part of the movie, but no. And for the daughter to sit there take being embarrassed, or almost done out of a job, or driven to madness inside her own home? Are you kidding me? I was raised to respect (and even fear) my mother but I'd put her up fast in the nearest hotel if she proved that annoying in MY house. I was expected to follow a set of rules in my mother's house, after all.<br /><br />I didn't buy any of it. I tried giving it several chances, I really did. Sorry.",0
"I hate to sound like an 'old person', but frankly I haven't seen too many movies that I like that were made after 1960... generally, movies just seem to get worse and worse (although I quite enjoyed the Scott Baio vehicle ""The Bread, My Sweet"", except for the 'de rigeur' sex scene which added NOTHING of value to THAT movie). This movie makes the mother, a former Las Vegas chorus girl, seem to be incapable of surviving on her own, although she is clearly in her 50s (though hinted at being in her 40s). I didn't buy it. I'm 57 and like all the women I know in their 50s and 40s, more than capable of surviving on my own (as I have been doing since I graduated from high school at 13, got legally emancipated and set off on my own life's journey.) <br /><br />The daughter is not believable in her job role ... she gets a promotion she doesn't deserve (a great opportunity) and drops that ball too, but when another female employee steps up to the plate and is ready to deliver, the writers shoot her down as an 'opportunist', when she was just doing what any career-oriented person would do -- taking advantage of a wide-open opportunity created by the lack of self-discipline of her coworker, a girl who apparently doesn't understand the concept of honoring her promises (to her boss, in this case).<br /><br />The daughter grudgingly 'allows' her mother to stay with her, on a temporary basis, but then treats her mother (the woman who gave her Life and raised her to 'adulthood') like a pariah. Apparently the 'writers' of tripe like this do not understand that it is NOT 'the common thing' for PARENTS to act like children, and then be treated AS children by THEIR children. That is just more of the societal 'baloney' that Hollywood keeps trying to force down our throats as though we, their public, were stupid for desiring to be entertained by their creative offerings.<br /><br />This is a sad movie with a stupid ending. If the young male restauranteur had been real and not a two-dimensional 'tv character', he'd have stayed with the MOTHER, who was not that much older than him and quite attractive. But in the end he 'falls' for the daughter, a shallow, rather uninteresting girl who has that cuteness of youth, but in an ordinary, bland way. (The 'opportunist' young woman who worked with this nothing girl was far more attractive, physically.)<br /><br />There was no believable reason presented to the audience as to why the restauranteur preferred the daughter (who was an uptight, selfish, self-centered b*tch who treated her mother with unbelievable disrespect) to the mother -- a woman who was kindhearted, sweet-tempered, humorous, and had a joie de vivre the daughter could not even begin to comprehend. Of course the mother had her own flaws... she had reacted to her husband's demise by drinking herself into a stupor for a year or two afterwards which supposedly created the rift between her and her smarmy daughter.<br /><br />Regardless of the way the characters were or were not developed, this is a baloney movie and a waste of your valuable viewing time unless you actually LIKE baloney. (Where's the mustard?)",0
"Having seen men Behind the Sun I guess I hoped for an evolution in style & technique to match the larger scale of this movie. I was also quite interested to see someone make a hard-hitting fact-based fictionalised account of what happened during this most notorious of Japanese atrocities, but this is not it. This plays like a bottom-to-mid tier European Nazi exploitation movie from the 70s - e.g. SS Experiment Camp etc (perhaps more like Deported Women of the Special Section actually). Granted it has a greater scope and more people running around, but it resorts to the same cheap and cheerless device of lots of hapless non-actors limply falling over to the sound of ridiculously fake gunshots, spiced up with the occasional poorly executed 'shock' sequence. The admittedly horrible documentary footage is roughly spliced in between scenes so hackneyed that even these real images are robbed of much of their power. Watch channel 4's 'The Holocaust' (aired recently (still running?), as of 1 No 2006) for a genuinely disturbing documentary on the evils of war (featuring excellent in-context use of actual footage). This is the type of treatment the horror of Nanjing deserves, not this hackneyed exploitation garbage (a better executed exploitation movie minus the disrespectful use of stock footage would have been fine, but again this is not even a very good exploitation movie). Rating: 3 (5 as exploitation, 1 as a treatment of the subject).",0
